"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"566","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 22:00:59","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"567","Apple is betting its future on a $1,000 phone. Here are 10 things you should know about iPho  ","2017-09-13 22:00:48","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"568","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 22:00:30","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"569","Youtuber pokes fun at Apple&amp;039;s  brand new expensive &amp;039;$1,000 Emoji Machine&amp;039;  marketing  ","2017-09-13 22:00:13","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"570","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:58:47","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"571","I want an iPhone X but I don't have 1,000 to just spend on a phone @Apple","2017-09-13 21:58:20","FALSE","0","1","0","Apple Iphone","Toronto","Canada",FALSE
"572","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:54:55","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"573","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:54:15","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"574","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:53:04","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"575","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:52:54","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"576","The iPhone Is Guaranteed To Last Only One Year, Apple Argues In Court  ","2017-09-13 21:52:28","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"577","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:52:03","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"578","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:50:08","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"579","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:49:38","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"580","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:47:58","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"581","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:47:29","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"582","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:47:22","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"583","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:46:21","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"584","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:46:11","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"585","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:44:34","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"586","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:44:24","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"587","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:42:57","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"588","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:42:52","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"589","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:41:33","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"590","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:39:48","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"591","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:38:55","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"592","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:38:21","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"593","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:38:10","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"594","@AlexanderTSmith @GazLondonBoy @MovieCaveDave @PaulAHRMMA @markfiander1980 @Apple I have a folder on home screen fu  ","2017-09-13 21:37:58","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"595","Apple iPhone X parody snarks at '$1,000 emoji machine' - CNET  ","2017-09-13 21:37:26","FALSE","0","0","-1","Apple Iphone","Toronto","Canada",FALSE
"596","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:36:32","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"597","@DanielV_ofcl @Jackorule @zoniixyt @OyeXote @abhi_daaku @MKBHD Heres Why Face ID Didnt Work the First Time During  ","2017-09-13 21:35:36","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"598","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:34:55","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"599","Heres Why Face ID Didnt Work the First Time During Apples Keynote  ","2017-09-13 21:32:31","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"600","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:31:36","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"601","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:28:05","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"602","apple is on some dystopian sci fi shit with that ""pay with your face"" thing on the iphone x","2017-09-13 21:27:26","FALSE","0","9","-1","Apple Iphone","Toronto","Canada",FALSE
"603","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:27:14","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"604","Why Apple is risking everything with the iPhone X  ","2017-09-13 21:25:12","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"605","Why is iPhone X coming out on NOVEMBER 3RD hurry up production @Apple ","2017-09-13 21:25:05","FALSE","0","1","0","Apple Iphone","Toronto","Canada",FALSE
"606","RT @stanleysuen: RT WIRED : RT WIREDBusiness: Yes, Apple's iPhone X is gorgeous. But inside it is where the real future lies  ","2017-09-13 21:25:03","TRUE","1","0","0","Apple Iphone","Toronto","Canada",FALSE
"607","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:24:26","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"608","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:20:51","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"609","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:20:49","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"610","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:18:30","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"611","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:18:00","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"612","RT @hussaintausif: Apple iPhone 8, iPhone X, Apple Watch Series 3 | RECAP and IMPRESSIONS!  ","2017-09-13 21:16:38","TRUE","1","0","0","Apple Iphone","Toronto","Canada",FALSE
"613","'It's a game changer': the new iPhone has marketers bullish on augmented reality (AAPL, GOOGL)  ","2017-09-13 21:15:59","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"614","Apple iPhone X parody snarks at '$1,000 emoji machine' - CNET  ","2017-09-13 21:15:56","FALSE","0","0","-1","Apple Iphone","Toronto","Canada",TRUE
"615","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:15:49","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"616","Is the Note8 Better Than an iPhone? - Read more...More about Apple, Iphone, Samsung, Note8, and Mashable Reels  ","2017-09-13 21:15:46","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"617","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:13:34","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"618","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:12:54","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"619","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:12:48","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"620","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:12:24","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"621","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:11:26","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"622","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:11:10","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"623","RT @seawayylmao: 1000 for an iphone wow i hope it's a smart variant of a mobile device produced by the popular technology company, apple","2017-09-13 21:11:04","TRUE","1","0","3","Apple Iphone","Toronto","Canada",FALSE
"624","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:10:47","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"625","1000 for an iphone wow i hope it's a smart variant of a mobile device produced by the popular technology company, apple","2017-09-13 21:09:08","FALSE","1","8","3","Apple Iphone","Toronto","Canada",FALSE
"626","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:08:49","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"627","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:08:25","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"628","RT @caparsons: We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 21:08:17","TRUE","10","0","0","Apple Iphone","Toronto","Canada",TRUE
"629","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:07:37","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"630","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:07:30","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"631","RT @caparsons: We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 21:07:27","TRUE","10","0","0","Apple Iphone","Toronto","Canada",TRUE
"632","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:07:16","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"633","Local Man Lines Up At Apple Store To Be First For Launch of iPhone X, Considers Skipping Mortgage Payment To Afford It","2017-09-13 21:07:13","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"634","RT @caparsons: We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 21:06:31","TRUE","10","0","0","Apple Iphone","Toronto","Canada",TRUE
"635","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:05:12","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"636","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:05:03","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"637","@VIVELeGoof There's obviously some few things i would love iphone to change but hey i cant go to android when all m  ","2017-09-13 21:04:48","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"638","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:04:44","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"639","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:03:20","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"640","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:03:02","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"641","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 21:02:42","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"642","The iPhone Xs new neural engine exemplifies Apples approach to AI  ","2017-09-13 21:02:02","FALSE","0","0","0","Apple Iphone","Toronto","Canada",TRUE
"643","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 21:01:16","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"644","The new iPhone features face ID.  ","2017-09-13 21:01:11","FALSE","1","0","0","Apple Iphone","Toronto","Canada",FALSE
"645","Apple's iPhone 8 and X can charge to 50% in 30 minutes when plugged into USB-C power adapter (Juli Clover/MacRumor  ","2017-09-13 21:00:29","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"646","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:59:48","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"647","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:59:18","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"648","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:58:48","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"649","RT @caparsons: We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 20:58:39","TRUE","10","0","0","Apple Iphone","Toronto","Canada",TRUE
"650","Apple Unveils iPhone X and 8 Models as It Upgrades TV Set-Top Box  ","2017-09-13 20:58:30","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"651","RT @caparsons: We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 20:57:32","TRUE","10","0","0","Apple Iphone","Toronto","Canada",TRUE
"652","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:57:11","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"653","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:57:10","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"654","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:57:08","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"655","RT @Star104Erie: This had to be awkward, Apple's biggest new feature fails during the new iPhone roll out. - Kwame  ","2017-09-13 20:57:02","TRUE","1","0","-2","Apple Iphone","Toronto","Canada",FALSE
"656","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:56:45","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"657","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:56:37","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"658","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:53:59","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"659","This had to be awkward, Apple's biggest new feature fails during the new iPhone roll out. - Kwame  ","2017-09-13 20:53:39","FALSE","1","0","-2","Apple Iphone","Toronto","Canada",FALSE
"660","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:53:14","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"661","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:52:37","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"662","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:52:10","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"663","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:52:04","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"664","RT @kevjo: Hi @tim_cook! Any chance @Apple will be offering the iPhone Upgrade Program in Canada anytime soon? apple iPhoneX","2017-09-13 20:51:19","TRUE","1","0","0","Apple Iphone","Toronto","Canada",FALSE
"665","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:51:18","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"666","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:50:55","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"667","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:50:04","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"668","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:49:42","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"669","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:48:26","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"670","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:47:51","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"671","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:46:50","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"672","AT&amp;T offers seals on new Apple products including iPhone 8 and iPhone 8 Plus attemployee   ","2017-09-13 20:46:31","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"673","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:46:27","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"674","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:46:17","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"675","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:46:08","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"676","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:45:46","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"677","RT @abhijpanchal: Choose payment method for iPhone 8, iPhone X  AppleEvent  ","2017-09-13 20:45:38","TRUE","296","0","0","Apple Iphone","Toronto","Canada",FALSE
"678","techscene Apple might be right to undersell augmented reality - The Verge  ","2017-09-13 20:45:28","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"679","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:45:26","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"680","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:44:42","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"681","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:43:23","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"682","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:42:14","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"683","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:42:03","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"684","How Apple's planning ARKit as a tool to transform technology  ","2017-09-13 20:42:02","FALSE","0","1","0","Apple Iphone","Toronto","Canada",FALSE
"685","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:41:30","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"686","RT WIRED : If you use Apple's or other carriers' monthly payment plan, the iPhone X actually seems...well, doable   ","2017-09-13 20:41:24","FALSE","0","1","0","Apple Iphone","Toronto","Canada",TRUE
"687","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:40:01","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"688","Analysts gush over Apple's new products: The $999 iPhone takes the franchise to a whole new level  ","2017-09-13 20:39:02","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"689","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:38:59","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"690","RT @JonErlichman: Valuations today:

Apple: $832 billion
Nokia: $35 billion

Valuations when iPhone
released in 2007:

Nokia: $110 billion","2017-09-13 20:38:39","TRUE","472","0","0","Apple Iphone","Toronto","Canada",TRUE
"691","I liked a @YouTube video  ","2017-09-13 20:38:27","FALSE","0","0","1","Apple Iphone","Toronto","Canada",TRUE
"692","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:37:31","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"693","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:37:25","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"694","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:36:27","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"695","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:35:56","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"696","Thoughts on the new iPhone X &amp; it's $1319 - $1529 price tag? Would you buy it? iPhoneX iPhone Apple AppleiPhonex
 ","2017-09-13 20:35:54","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"697","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:35:40","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"698","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:35:37","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"699","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:35:19","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"700","Face ID could make it easier for police to unlock your iPhone  ","2017-09-13 20:35:03","FALSE","0","0","1","Apple Iphone","Toronto","Canada",FALSE
"701","We Asked 6 Privacy and Legal Experts About Apples New Face ID  ","2017-09-13 20:34:21","FALSE","10","4","0","Apple Iphone","Toronto","Canada",FALSE
"702","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:34:05","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"703","Saw some mockup of iPhone X with black top to match the notch. Looks way better than Apples garbage solution. Evidently, talent has left.","2017-09-13 20:33:48","FALSE","0","4","2","Apple Iphone","Toronto","Canada",FALSE
"704","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:33:38","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"705","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:33:13","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"706","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:32:08","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"707",".@Apple is Defying History With Its Pricey iPhone X | Backchannel  ","2017-09-13 20:30:29","FALSE","0","0","-1","Apple Iphone","Toronto","Canada",FALSE
"708","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:29:41","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"709","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:28:46","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"710","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:28:28","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"711","You know Apple is going to look really dumb when they show off the iPhone 9 next year when they have the X ""10"" already. ","2017-09-13 20:28:16","FALSE","0","0","-1","Apple Iphone","Toronto","Canada",FALSE
"712","Snap spikes by 2 percent after featuring in Apple's iPhone event  ","2017-09-13 20:28:03","FALSE","0","0","0","Apple Iphone","Toronto","Canada",FALSE
"713","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:27:59","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"714","RT @chulomang: me: whats the difference between iphone 7 and iphone 8

apple employee:  ","2017-09-13 20:27:37","TRUE","3893","0","0","Apple Iphone","Toronto","Canada",TRUE
"715","RT @ceoworld: Apple's iPhone users in the US:

2018: 100.8 million
2017: 96.1 million
2016: 90.1 million
2015: 82.5 million
2014: 72.3 mill","2017-09-13 20:27:04","TRUE","1","0","0","Apple Iphone","Toronto","Canada",FALSE
