"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"126","To be fair, however, the Samsung Galaxy Note 8 is also priced at $1300 in Canada to buy it outright.","2017-09-12 19:13:26","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"127","Galaxy S8 lost their home button... relax guys @Samsung  ","2017-09-12 19:13:02","FALSE","0","1","-1","Samsung Galaxy","Toronto","Canada",FALSE
"128","Samsung Galaxy Note 8 Case Shockproof Dual Layer Heavy Duty Hard PC TPU Black  ","2017-09-12 19:12:25","FALSE","0","0","-1","Samsung Galaxy","Toronto","Canada",FALSE
"129","Samsung Galaxy Note 8 Case Wallet Folio PU Leather Kickstand Card Slots Black  ","2017-09-12 19:12:23","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"130","Samsung Galaxy S8 Plus Case Wallet PU Leather Soft TPU Flip Folio Magnetic Blue  ","2017-09-12 19:12:20","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"131","Samsung Galaxy Note 8 Case Wallet Folio PU Leather Cards Slot Protective Purple  ","2017-09-12 19:12:15","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"132","Win A Note8 With @caseology  ","2017-09-12 19:05:26","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"133","Samsung is hoping to release a bendable Galaxy Note next year  ","2017-09-12 19:01:09","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"134","Samsung Galaxy Note 8 arrives with the new Dual Messenger feature  ","2017-09-12 19:00:58","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"135","Looks like @Apple just announced it's releasing a @Samsung Galaxy S8 with an Apple logo on it... just more expensive. And less customizable.","2017-09-12 18:58:51","FALSE","0","1","0","Samsung Galaxy","Toronto","Canada",FALSE
"136","Appearance &amp; industrial design of the Samsung Galaxy 8s edge to edge screen is more impressive than the iPhoneX. Playing field levelling.","2017-09-12 18:47:46","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"137","@jpodhoretz My Samsung Galaxy S6 charges just fine on it's wireless charging pad with a case on (OtterBox commuter case)","2017-09-12 18:47:16","FALSE","0","2","1","Samsung Galaxy","Toronto","Canada",FALSE
"138","Watching the Apple event makes me love my Samsung Galaxy S8 even more AppleEvent","2017-09-12 18:46:41","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"139","Pretty sure the Samsung Galaxy S3 could unlock using facial recognition...","2017-09-12 18:42:26","FALSE","0","2","1","Samsung Galaxy","Toronto","Canada",FALSE
"140","@Lumeecase Hey, are you guys coming out with any cases for Samsung Galaxy S8?","2017-09-12 18:42:16","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"141","Foldable Galaxy Note smartphone on the way, Samsung says  ","2017-09-12 18:41:36","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"142","Apple announces Samsung Galaxy 8, err, Um, I mean iPhone X. Hosts the best 2014 Smartphone technology.","2017-09-12 18:40:03","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"143","Congratulations @Apple on inventing a Samsung Galaxy s8  ","2017-09-12 18:34:19","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"144","RT @mattmoniz: Samsung Galaxy Note 8 Review: Bigger, Better &amp; Worth the Price!  ","2017-09-12 18:26:36","TRUE","25","0","2","Samsung Galaxy","Toronto","Canada",FALSE
"145","Super retina display = Samsung Galaxy Note 8 knock off","2017-09-12 18:21:58","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"146","Iphone X looks like the Samsung Galaxy s8 and Note 8. Is this really ""innovation""?  AppleEvent","2017-09-12 18:20:29","FALSE","0","0","2","Samsung Galaxy","Toronto","Canada",FALSE
"147","I'm disappointed in the 'new' Apple iPhone8. It still looks ancient in comparison to Samsung Galaxy. iPhone9  please. buyingSamsung","2017-09-12 18:09:45","FALSE","0","0","-1","Samsung Galaxy","Toronto","Canada",FALSE
"148","We'll learn what was true and what was false in the iPhone rumour mill as the AppleEvent gets underway  ","2017-09-12 16:55:09","FALSE","0","1","0","Samsung Galaxy","Toronto","Canada",FALSE
"149","Foldable Galaxy Note smartphone on the way, Samsung says  ","2017-09-12 16:45:35","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"150","Ive entered to win the new Samsung Galaxy Note 8 from Lumion and Android Central.  ","2017-09-12 15:24:32","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"151","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-12 15:23:56","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"152","RT @djicykle: Samsung's Galaxy Note 8 presale records broken from previous year | 650k in 5 days.  ","2017-09-12 15:21:41","TRUE","1","0","-1","Samsung Galaxy","Toronto","Canada",FALSE
