"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"50","Why are people still st suck on IPhones? Samsung Galaxy 8 is High Quality","2017-09-14 07:09:57","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"51","RT @phonebuff: Which one is better: Samsung's pressure sensitive ""invisible"" home button on the Galaxy S8 or Apple's swipe up gesture on th","2017-09-14 06:57:55","TRUE","10","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"52","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 06:57:37","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"53","RT @Androidheadline: Samsung Galaxy Note 8: The Good, The Bad, &amp; The Ugly  ","2017-09-14 06:52:20","TRUE","3","0","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"54","RT @Androidheadline: Samsung Galaxy Note 8: The Good, The Bad, &amp; The Ugly  ","2017-09-14 06:52:10","TRUE","3","0","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"55","RT @MelTajon: Confirmed: Im also able to unlock the Samsung Galaxy Note 8 with peoples Facebook profile pics and Instagram selfies from m","2017-09-14 06:50:38","TRUE","1228","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"56","Samsung Galaxy Note 8: The Good, The Bad, &amp; The Ugly  ","2017-09-14 06:50:04","FALSE","3","8","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"57","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 06:48:19","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"58","@UnboxTherapy LG G3 and I would like to upgrade to a LG G6 or Samsung galaxy s8.","2017-09-14 06:42:14","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"59","Would you buy a foldable @Samsung Galaxy Note? I have been waiting to try foldables since Sony's Tablet P. tech   ","2017-09-14 06:40:49","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"60","RT @phonebuff: Which one is better: Samsung's pressure sensitive ""invisible"" home button on the Galaxy S8 or Apple's swipe up gesture on th","2017-09-14 06:30:48","TRUE","10","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"61","Say hello to the Samsung galaxy s8  ","2017-09-14 06:29:09","FALSE","0","1","0","Samsung Galaxy","Los Angeles","USA",FALSE
"62","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-09-14 06:27:30","TRUE","3450","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"63","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-14 06:18:42","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"64","10 Reasons iPhone X Beats the Galaxy Note 8.  ","2017-09-14 06:18:23","FALSE","0","1","0","Samsung Galaxy","Los Angeles","USA",FALSE
"65","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 05:53:06","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"66","RT @Androidheadline: Win A Note8 With @caseology and Android Headlines  ","2017-09-14 05:36:54","TRUE","1706","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"67","RT @phonebuff: Which one is better: Samsung's pressure sensitive ""invisible"" home button on the Galaxy S8 or Apple's swipe up gesture on th","2017-09-14 05:32:32","TRUE","10","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"68","RT @Androidheadline: Samsung Galaxy Note 8 Review  Verging On Perfection
 ","2017-09-14 05:17:11","TRUE","7","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
